time,lat,long,z,magn
2011-06-21,41.819334,-87.610013,2,4.5
2011-06-21,41.751846,-87.606307,2,4.5
2011-06-21,41.759950,-87.606804,2,4.5
2011-06-21,41.781624,-87.599331,2,4.5
2011-06-21,41.768928,-87.584559,2,4.5
2011-06-21,41.797394,-87.585612,2,4.5
2011-06-21,41.763030,-87.580668,2,4.5
2011-06-21,41.768611,-87.581441,2,4.5
2011-06-21,41.768611,-87.581441,2,4.5
2011-06-21,41.773075,-87.580314,2,4.5
2011-06-21,41.764812,-87.579193,2,4.5
2011-06-21,41.768452,-87.568061,2,4.5
2011-06-21,41.752677,-87.565179,2,4.5
2011-06-21,41.753409,-87.562780,2,4.5
2011-06-21,41.752128,-87.553893,2,4.5
2011-06-22,41.839762,-87.662130,2,4.5
2011-06-22,41.836261,-87.652218,2,4.5
2011-06-22,41.759326,-87.630652,2,4.5
2011-06-22,41.825010,-87.623253,2,4.5
2011-06-22,41.785961,-87.617242,2,4.5
2011-06-22,41.819307,-87.601561,2,4.5
2011-06-22,41.781686,-87.597707,2,4.5
2011-06-22,41.755213,-87.587526,2,4.5
2011-06-22,41.767525,-87.584234,2,4.5
2011-06-22,41.767525,-87.584234,2,4.5
2011-06-22,41.767514,-87.582670,2,4.5
2011-06-22,41.756882,-87.576247,2,4.5
2011-06-23,41.756611,-87.632983,2,4.5
2011-06-23,41.849911,-87.632095,2,4.5
2011-06-23,41.762459,-87.630791,2,4.5
2011-06-23,41.765240,-87.624755,2,4.5
2011-06-23,41.785487,-87.621534,2,4.5
2011-06-23,41.770218,-87.616851,2,4.5
2011-06-23,41.786635,-87.619150,2,4.5
2011-06-23,41.786609,-87.617248,2,4.5
2011-06-23,41.757603,-87.604268,2,4.5
2011-06-23,41.773978,-87.600776,2,4.5
2011-06-23,41.775604,-87.599889,2,4.5
2011-06-23,41.811386,-87.597020,2,4.5
2011-06-23,41.761832,-87.582462,2,4.5
2011-06-23,41.766875,-87.582664,2,4.5
2011-06-23,41.769644,-87.581799,2,4.5
2011-06-23,41.759515,-87.564915,2,4.5
2011-06-23,41.763451,-87.566621,2,4.5
2011-06-23,41.757033,-87.564063,2,4.5
2011-06-23,41.753893,-87.561570,2,4.5
2011-06-23,41.753893,-87.561570,2,4.5
2011-06-24,41.759758,-87.608931,2,4.5
2011-06-24,41.754192,-87.605427,2,4.5
2011-06-24,41.774243,-87.603510,2,4.5
2011-06-24,41.764984,-87.594846,2,4.5
2011-06-24,41.767597,-87.587784,2,4.5
2011-06-24,41.764572,-87.583786,2,4.5
2011-06-24,41.760529,-87.574788,2,4.5
2011-06-24,41.751787,-87.570319,2,4.5
2011-06-24,41.753953,-87.563988,2,4.5
2011-06-24,41.760982,-87.559514,2,4.5
2011-06-24,41.760982,-87.559514,2,4.5
2011-06-25,41.764807,-87.623139,2,4.5
2011-06-25,41.767777,-87.621904,2,4.5
2011-06-25,41.795309,-87.620714,2,4.5
2011-06-25,41.751928,-87.607823,2,4.5
2011-06-25,41.761305,-87.604351,2,4.5
2011-06-25,41.829269,-87.606627,2,4.5
2011-06-25,41.781255,-87.600928,2,4.5
2011-06-25,41.757794,-87.591844,2,4.5
2011-06-25,41.771849,-87.583972,2,4.5
2011-06-25,41.772073,-87.582470,2,4.5
2011-06-25,41.762369,-87.572362,2,4.5
2011-06-25,41.753992,-87.561583,2,4.5
2011-06-25,41.753909,-87.560102,2,4.5
2011-06-26,41.761287,-87.634424,2,4.5
2011-06-26,41.769100,-87.622158,2,4.5
2011-06-26,41.800353,-87.622460,2,4.5
2011-06-26,41.781762,-87.610680,2,4.5
2011-06-26,41.758460,-87.605816,2,4.5
2011-06-26,41.769538,-87.590352,2,4.5
2011-06-26,41.752998,-87.567612,2,4.5
2011-06-26,41.761208,-87.564954,2,4.5
2011-06-27,41.766518,-87.621579,2,4.5
2011-06-27,41.765193,-87.616706,2,4.5
2011-06-27,41.810407,-87.593099,2,4.5
2011-06-27,41.809795,-87.592888,2,4.5
2011-06-27,41.767615,-87.591176,2,4.5
2011-06-27,41.775272,-87.587469,2,4.5
2011-06-27,41.768982,-87.584560,2,4.5
2011-06-27,41.752612,-87.578289,2,4.5
2011-06-27,41.755604,-87.565241,2,4.5
2011-06-27,41.760686,-87.566681,2,4.5
2011-06-27,41.761208,-87.564954,2,4.5
2011-06-27,41.764993,-87.566346,2,4.5
2011-06-27,41.753366,-87.562479,2,4.5
2011-06-28,41.790031,-87.624117,2,4.5
2011-06-28,41.769586,-87.617121,2,4.5
2011-06-28,41.796567,-87.606126,2,4.5
2011-06-28,41.829269,-87.606627,2,4.5
2011-06-28,41.800656,-87.602710,2,4.5
2011-06-28,41.767271,-87.584520,2,4.5
2011-06-28,41.764401,-87.580224,2,4.5
2011-06-28,41.768032,-87.581820,2,4.5
2011-06-28,41.764211,-87.576865,2,4.5
2011-06-28,41.767241,-87.568952,2,4.5
2011-06-28,41.754487,-87.561587,2,4.5
2011-06-28,41.761627,-87.558389,2,4.5
2011-06-29,41.844885,-87.635346,2,4.5
2011-06-29,41.790968,-87.617362,2,4.5
2011-06-29,41.801890,-87.617889,2,4.5
2011-06-29,41.772220,-87.613152,2,4.5
2011-06-29,41.770865,-87.607124,2,4.5
2011-06-29,41.754222,-87.598138,2,4.5
2011-06-29,41.801111,-87.593290,2,4.5
2011-06-29,41.801111,-87.593290,2,4.5
2011-06-29,41.763419,-87.587337,2,4.5
2011-06-29,41.755475,-87.565890,2,4.5
2011-06-29,41.760686,-87.566681,2,4.5
2011-06-29,41.762803,-87.566592,2,4.5
2011-06-30,41.846475,-87.653755,2,4.5
2011-06-30,41.765240,-87.624755,2,4.5
2011-06-30,41.766111,-87.621840,2,4.5
2011-06-30,41.783931,-87.619449,2,4.5
2011-06-30,41.756727,-87.613137,2,4.5
2011-06-30,41.753039,-87.602084,2,4.5
2011-06-30,41.816457,-87.600487,2,4.5
2011-06-30,41.810859,-87.596112,2,4.5
2011-06-30,41.757005,-87.591175,2,4.5
2011-06-30,41.771756,-87.582756,2,4.5
2011-06-30,41.754674,-87.574687,2,4.5
2011-06-30,41.760121,-87.566255,2,4.5
2011-06-30,41.761208,-87.564954,2,4.5
2011-06-30,41.758232,-87.563785,2,4.5
2011-07-01,41.819488,-87.621634,2,4.5
2011-07-01,41.776601,-87.605698,2,4.5
2011-07-01,41.753039,-87.602084,2,4.5
2011-07-01,41.768364,-87.590907,2,4.5
2011-07-01,41.770570,-87.569752,2,4.5
2011-07-01,41.753256,-87.562779,2,4.5
2011-07-01,41.763798,-87.562149,2,4.5
2011-07-01,41.754705,-87.561300,2,4.5
2011-07-02,41.768320,-87.628093,2,4.5
2011-07-02,41.787178,-87.625365,2,4.5
2011-07-02,41.823903,-87.619750,2,4.5
2011-07-02,41.802678,-87.603608,2,4.5
2011-07-02,41.768380,-87.589656,2,4.5
2011-07-02,41.767316,-87.584521,2,4.5
2011-07-02,41.753517,-87.551691,2,4.5
2011-07-03,41.766932,-87.623195,2,4.5
2011-07-03,41.786601,-87.623723,2,4.5
2011-07-03,41.784608,-87.619119,2,4.5
2011-07-03,41.779812,-87.603021,2,4.5
2011-07-03,41.759303,-87.590968,2,4.5
2011-07-03,41.751650,-87.581528,2,4.5
2011-07-03,41.752230,-87.580739,2,4.5
2011-07-03,41.758703,-87.581387,2,4.5
2011-07-03,41.755054,-87.576206,2,4.5
2011-07-04,41.830949,-87.638929,2,4.5
2011-07-04,41.767460,-87.623982,2,4.5
2011-07-04,41.770732,-87.620104,2,4.5
2011-07-04,41.808748,-87.605447,2,4.5
2011-07-04,41.813368,-87.598628,2,4.5
2011-07-04,41.760721,-87.591931,2,4.5
2011-07-04,41.770553,-87.580255,2,4.5
2011-07-04,41.755054,-87.576206,2,4.5
2011-07-04,41.764781,-87.576425,2,4.5
2011-07-04,41.756817,-87.564049,2,4.5
2011-07-05,41.836514,-87.650402,2,4.5
2011-07-05,41.837929,-87.647080,2,4.5
2011-07-05,41.845469,-87.627462,2,4.5
2011-07-05,41.790954,-87.623344,2,4.5
2011-07-05,41.788535,-87.620829,2,4.5
2011-07-05,41.765812,-87.615569,2,4.5
2011-07-05,41.820354,-87.616392,2,4.5
2011-07-05,41.770569,-87.611921,2,4.5
2011-07-05,41.774776,-87.610012,2,4.5
2011-07-05,41.805795,-87.605299,2,4.5
2011-07-05,41.755043,-87.583844,2,4.5
2011-07-05,41.773257,-87.572675,2,4.5
2011-07-05,41.769181,-87.570004,2,4.5
2011-07-05,41.758933,-87.562203,2,4.5
2011-07-06,41.798052,-87.623208,2,4.5
2011-07-06,41.775641,-87.611765,2,4.5
2011-07-06,41.777663,-87.605708,2,4.5
2011-07-06,41.780421,-87.595096,2,4.5
2011-07-06,41.759901,-87.588543,2,4.5
2011-07-06,41.768660,-87.587565,2,4.5
2011-07-06,41.762913,-87.582508,2,4.5
2011-07-07,41.833125,-87.652391,2,4.5
2011-07-07,41.830949,-87.638929,2,4.5
2011-07-07,41.783190,-87.613124,2,4.5
2011-07-07,41.774797,-87.604441,2,4.5
2011-07-07,41.756566,-87.602743,2,4.5
2011-07-07,41.804004,-87.603211,2,4.5
2011-07-07,41.775968,-87.587018,2,4.5
2011-07-07,41.753159,-87.582263,2,4.5
2011-07-07,41.768032,-87.581748,2,4.5
2011-07-07,41.755494,-87.578375,2,4.5
2011-07-07,41.768185,-87.567421,2,4.5
2011-07-08,41.757792,-87.634330,2,4.5
2011-07-08,41.770317,-87.628450,2,4.5
2011-07-08,41.758391,-87.621970,2,4.5
2011-07-08,41.789681,-87.622188,2,4.5
2011-07-08,41.806952,-87.617949,2,4.5
2011-07-08,41.761345,-87.605314,2,4.5
2011-07-08,41.806956,-87.603696,2,4.5
2011-07-08,41.814068,-87.599212,2,4.5
2011-07-08,41.814068,-87.599212,2,4.5
2011-07-08,41.764787,-87.591114,2,4.5
2011-07-08,41.771788,-87.571122,2,4.5
2011-07-09,41.762449,-87.609294,2,4.5
2011-07-09,41.777663,-87.605708,2,4.5
2011-07-09,41.769782,-87.593651,2,4.5
2011-07-09,41.769580,-87.587296,2,4.5
2011-07-09,41.766274,-87.583982,2,4.5
2011-07-09,41.796034,-87.585576,2,4.5
2011-07-09,41.760723,-87.564576,2,4.5
2011-07-09,41.758225,-87.561656,2,4.5
2011-07-09,41.758978,-87.560375,2,4.5
2011-07-10,41.830003,-87.642292,2,4.5
2011-07-10,41.752523,-87.622888,2,4.5
2011-07-10,41.765687,-87.622004,2,4.5
2011-07-10,41.783505,-87.609794,2,4.5
2011-07-10,41.784152,-87.606840,2,4.5
2011-07-10,41.781624,-87.599331,2,4.5
2011-07-10,41.783323,-87.596411,2,4.5
2011-07-10,41.798220,-87.594852,2,4.5
2011-07-10,41.766419,-87.569330,2,4.5
2011-07-11,41.765006,-87.624753,2,4.5
2011-07-11,41.768236,-87.620333,2,4.5
2011-07-11,41.765292,-87.616719,2,4.5
2011-07-11,41.769920,-87.617137,2,4.5
2011-07-11,41.756752,-87.611922,2,4.5
2011-07-11,41.773936,-87.610509,2,4.5
2011-07-11,41.777609,-87.605707,2,4.5
2011-07-11,41.810603,-87.603779,2,4.5
2011-07-11,41.798718,-87.599587,2,4.5
2011-07-11,41.751621,-87.583669,2,4.5
2011-07-11,41.751620,-87.583741,2,4.5
2011-07-11,41.770184,-87.576558,2,4.5
2011-07-11,41.771402,-87.572635,2,4.5
2011-07-11,41.773302,-87.572676,2,4.5
2011-07-11,41.768185,-87.567421,2,4.5
2011-07-11,41.753483,-87.556863,2,4.5
2011-07-12,41.758498,-87.632196,2,4.5
2011-07-12,41.770932,-87.621381,2,4.5
2011-07-12,41.809149,-87.619728,2,4.5
2011-07-12,41.813445,-87.621479,2,4.5
2011-07-12,41.769956,-87.618737,2,4.5
2011-07-12,41.791052,-87.616774,2,4.5
2011-07-12,41.754721,-87.610965,2,4.5
2011-07-12,41.778254,-87.608192,2,4.5
2011-07-12,41.756359,-87.602741,2,4.5
2011-07-12,41.765703,-87.603839,2,4.5
2011-07-12,41.776506,-87.599621,2,4.5
2011-07-12,41.783932,-87.588438,2,4.5
2011-07-12,41.763348,-87.572852,2,4.5
2011-07-12,41.770237,-87.571373,2,4.5
2011-07-12,41.773049,-87.572962,2,4.5
2011-07-12,41.770173,-87.569736,2,4.5
2011-07-13,41.762536,-87.623369,2,4.5
2011-07-13,41.788627,-87.623790,2,4.5
2011-07-13,41.806123,-87.619663,2,4.5
2011-07-13,41.778835,-87.615742,2,4.5
2011-07-13,41.812238,-87.614906,2,4.5
2011-07-13,41.830812,-87.614626,2,4.5
2011-07-13,41.822327,-87.600927,2,4.5
2011-07-13,41.758601,-87.592585,2,4.5
2011-07-13,41.777844,-87.586529,2,4.5
2011-07-13,41.752113,-87.570046,2,4.5
2011-07-13,41.754319,-87.562788,2,4.5
2011-07-14,41.845885,-87.657664,2,4.5
2011-07-14,41.823852,-87.624193,2,4.5
2011-07-14,41.768200,-87.620332,2,4.5
2011-07-14,41.783322,-87.620406,2,4.5
2011-07-14,41.783505,-87.609794,2,4.5
2011-07-14,41.775131,-87.600751,2,4.5
2011-07-14,41.776026,-87.598389,2,4.5
2011-07-14,41.776290,-87.596249,2,4.5
2011-07-14,41.784770,-87.588289,2,4.5
2011-07-14,41.753977,-87.566430,2,4.5
2011-07-14,41.754389,-87.561285,2,4.5
2011-07-15,41.815284,-87.621232,2,4.5
2011-07-15,41.784619,-87.618818,2,4.5
2011-07-15,41.834333,-87.618044,2,4.5
2011-07-15,41.759910,-87.609234,2,4.5
2011-07-15,41.760760,-87.606836,2,4.5
2011-07-15,41.801278,-87.606135,2,4.5
2011-07-15,41.813969,-87.599211,2,4.5
2011-07-15,41.813969,-87.599211,2,4.5
2011-07-15,41.752650,-87.583185,2,4.5
2011-07-15,41.764382,-87.582208,2,4.5
2011-07-15,41.769466,-87.581448,2,4.5
2011-07-15,41.771909,-87.582758,2,4.5
2011-07-15,41.756854,-87.578400,2,4.5
2011-07-15,41.764901,-87.566646,2,4.5
2011-07-15,41.757819,-87.561652,2,4.5
2011-07-16,41.762152,-87.631065,2,4.5
2011-07-16,41.761636,-87.628233,2,4.5
2011-07-16,41.766602,-87.630892,2,4.5
2011-07-16,41.758480,-87.617244,2,4.5
2011-07-16,41.773457,-87.597126,2,4.5
2011-07-16,41.762477,-87.591935,2,4.5
2011-07-16,41.766883,-87.588066,2,4.5
2011-07-16,41.752847,-87.583487,2,4.5
2011-07-16,41.767329,-87.576484,2,4.5
2011-07-16,41.766687,-87.569934,2,4.5
2011-07-16,41.771262,-87.570071,2,4.5
2011-07-17,41.759431,-87.627886,2,4.5
2011-07-17,41.769848,-87.621960,2,4.5
2011-07-17,41.829641,-87.614603,2,4.5
2011-07-17,41.767034,-87.612730,2,4.5
2011-07-17,41.808771,-87.604508,2,4.5
2011-07-17,41.774907,-87.600592,2,4.5
2011-07-17,41.778864,-87.596514,2,4.5
2011-07-17,41.776204,-87.592013,2,4.5
2011-07-17,41.753682,-87.564190,2,4.5
2011-07-17,41.753705,-87.563132,2,4.5
2011-07-17,41.762587,-87.561008,2,4.5
2011-07-18,41.840517,-87.644986,2,4.5
2011-07-18,41.821640,-87.620077,2,4.5
2011-07-18,41.812369,-87.603807,2,4.5
2011-07-18,41.777732,-87.599451,2,4.5
2011-07-18,41.777432,-87.593156,2,4.5
2011-07-18,41.767003,-87.589330,2,4.5
2011-07-18,41.764908,-87.563566,2,4.5
2011-07-19,41.770031,-87.628134,2,4.5
2011-07-19,41.808727,-87.624587,2,4.5
2011-07-19,41.770712,-87.618756,2,4.5
2011-07-19,41.762406,-87.614105,2,4.5
2011-07-19,41.805690,-87.613074,2,4.5
2011-07-19,41.799897,-87.592797,2,4.5
2011-07-19,41.803336,-87.593069,2,4.5
2011-07-19,41.761734,-87.591026,2,4.5
2011-07-19,41.760699,-87.565779,2,4.5
2011-07-19,41.757890,-87.556396,2,4.5
2011-07-20,41.769345,-87.626804,2,4.5
2011-07-20,41.768688,-87.621624,2,4.5
2011-07-20,41.751235,-87.614540,2,4.5
2011-07-20,41.825898,-87.612231,2,4.5
2011-07-20,41.776485,-87.602051,2,4.5
2011-07-20,41.777181,-87.601456,2,4.5
2011-07-20,41.815404,-87.603872,2,4.5
2011-07-20,41.777432,-87.593156,2,4.5
2011-07-20,41.761372,-87.587967,2,4.5
2011-07-20,41.794224,-87.585523,2,4.5
2011-07-20,41.770966,-87.569755,2,4.5
2011-07-20,41.760728,-87.563530,2,4.5
2011-07-20,41.760731,-87.563073,2,4.5
2011-07-21,41.801536,-87.633329,2,4.5
2011-07-21,41.757691,-87.628134,2,4.5
2011-07-21,41.771144,-87.622286,2,4.5
2011-07-21,41.773007,-87.622568,2,4.5
2011-07-21,41.756754,-87.621653,2,4.5
2011-07-21,41.821541,-87.620076,2,4.5
2011-07-21,41.777232,-87.615691,2,4.5
2011-07-21,41.783156,-87.609490,2,4.5
2011-07-21,41.800348,-87.604718,2,4.5
2011-07-21,41.762648,-87.597134,2,4.5
2011-07-21,41.761445,-87.589508,2,4.5
2011-07-21,41.763880,-87.583479,2,4.5
2011-07-21,41.767525,-87.584234,2,4.5
2011-07-21,41.771497,-87.571709,2,4.5
2011-07-21,41.761208,-87.564954,2,4.5
2011-07-21,41.753295,-87.563982,2,4.5
2011-07-22,41.768545,-87.629708,2,4.5
2011-07-22,41.771027,-87.627229,2,4.5
2011-07-22,41.763510,-87.624726,2,4.5
2011-07-22,41.782969,-87.619067,2,4.5
2011-07-22,41.766413,-87.614216,2,4.5
2011-07-22,41.774173,-87.611739,2,4.5
2011-07-22,41.776026,-87.598389,2,4.5
2011-07-22,41.768642,-87.589357,2,4.5
2011-07-22,41.767978,-87.587198,2,4.5
2011-07-22,41.752481,-87.584579,2,4.5
2011-07-22,41.769645,-87.581727,2,4.5
2011-07-22,41.768595,-87.568363,2,4.5
2011-07-22,41.768185,-87.567421,2,4.5
2011-07-22,41.754429,-87.562500,2,4.5
2011-07-22,41.756671,-87.553282,2,4.5
2011-07-23,41.843258,-87.660335,2,4.5
2011-07-23,41.765967,-87.623451,2,4.5
2011-07-23,41.771143,-87.622490,2,4.5
2011-07-23,41.790518,-87.620595,2,4.5
2011-07-23,41.808393,-87.619709,2,4.5
2011-07-23,41.765848,-87.613861,2,4.5
2011-07-23,41.762901,-87.609009,2,4.5
2011-07-23,41.783156,-87.609490,2,4.5
2011-07-23,41.752152,-87.602930,2,4.5
2011-07-23,41.822867,-87.602726,2,4.5
2011-07-23,41.798826,-87.583880,2,4.5
2011-07-23,41.759569,-87.564927,2,4.5
2011-07-23,41.760217,-87.564933,2,4.5
2011-07-23,41.755215,-87.563734,2,4.5
2011-07-24,41.835009,-87.658540,2,4.5
2011-07-24,41.751558,-87.636205,2,4.5
2011-07-24,41.767599,-87.623214,2,4.5
2011-07-24,41.809193,-87.621703,2,4.5
2011-07-24,41.804142,-87.609556,2,4.5
2011-07-24,41.752273,-87.600514,2,4.5
2011-07-25,41.786518,-87.622398,2,4.5
2011-07-25,41.759033,-87.618163,2,4.5
2011-07-25,41.765193,-87.616706,2,4.5
2011-07-25,41.774093,-87.613230,2,4.5
2011-07-25,41.765890,-87.611095,2,4.5
2011-07-25,41.772932,-87.611342,2,4.5
2011-07-25,41.774801,-87.608749,2,4.5
2011-07-25,41.787998,-87.587693,2,4.5
2011-07-25,41.790407,-87.586837,2,4.5
2011-07-25,41.763672,-87.583754,2,4.5
2011-07-25,41.767624,-87.584235,2,4.5
2011-07-25,41.771948,-87.583973,2,4.5
2011-07-25,41.763255,-87.580670,2,4.5
2011-07-25,41.753466,-87.564104,2,4.5
2011-07-25,41.753870,-87.562496,2,4.5
2011-07-26,41.781653,-87.614289,2,4.5
2011-07-26,41.764045,-87.612461,2,4.5
2011-07-26,41.808412,-87.602627,2,4.5
2011-07-26,41.776026,-87.598389,2,4.5
2011-07-26,41.781875,-87.599610,2,4.5
2011-07-26,41.775957,-87.594405,2,4.5
2011-07-26,41.803323,-87.593840,2,4.5
2011-07-26,41.767431,-87.577700,2,4.5
2011-07-26,41.770895,-87.571391,2,4.5
2011-07-27,41.754643,-87.635465,2,4.5
2011-07-27,41.767129,-87.623486,2,4.5
2011-07-27,41.809192,-87.621859,2,4.5
2011-07-27,41.786346,-87.615922,2,4.5
2011-07-27,41.817532,-87.611814,2,4.5
2011-07-27,41.783124,-87.608599,2,4.5
2011-07-27,41.802777,-87.603609,2,4.5
2011-07-27,41.773152,-87.593393,2,4.5
2011-07-27,41.811418,-87.594312,2,4.5
2011-07-27,41.763401,-87.589201,2,4.5
2011-07-27,41.769650,-87.591231,2,4.5
2011-07-27,41.768654,-87.588876,2,4.5
2011-07-27,41.767702,-87.586521,2,4.5
2011-07-27,41.794278,-87.585524,2,4.5
2011-07-27,41.755049,-87.582593,2,4.5
2011-07-27,41.755049,-87.582677,2,4.5
2011-07-27,41.769645,-87.581727,2,4.5
2011-07-27,41.758187,-87.556326,2,4.5
2011-07-28,41.832393,-87.657526,2,4.5
2011-07-28,41.830189,-87.645942,2,4.5
2011-07-28,41.809221,-87.619753,2,4.5
2011-07-28,41.780207,-87.611748,2,4.5
2011-07-28,41.813189,-87.612110,2,4.5
2011-07-28,41.772233,-87.607148,2,4.5
2011-07-28,41.754192,-87.605427,2,4.5
2011-07-28,41.765248,-87.583804,2,4.5
2011-07-28,41.794278,-87.585524,2,4.5
2011-07-28,41.770576,-87.568405,2,4.5
2011-07-29,41.764786,-87.633581,2,4.5
2011-07-29,41.821667,-87.618344,2,4.5
2011-07-29,41.758033,-87.597933,2,4.5
2011-07-29,41.766642,-87.587763,2,4.5
2011-07-29,41.761707,-87.576807,2,4.5
2011-07-29,41.768608,-87.576508,2,4.5
2011-07-29,41.756887,-87.562546,2,4.5
2011-07-29,41.757513,-87.561649,2,4.5
2011-07-30,41.777592,-87.603962,2,4.5
2011-07-30,41.762648,-87.597134,2,4.5
2011-07-30,41.775697,-87.595943,2,4.5
2011-07-30,41.775697,-87.595943,2,4.5
2011-07-30,41.795221,-87.593151,2,4.5
2011-07-30,41.777844,-87.586529,2,4.5
2011-07-30,41.768144,-87.570332,2,4.5
2011-07-30,41.757039,-87.562848,2,4.5
2011-07-30,41.756931,-87.562847,2,4.5
2011-07-30,41.756845,-87.556363,2,4.5
2011-07-31,41.836424,-87.639261,2,4.5
2011-07-31,41.825803,-87.624705,2,4.5
2011-07-31,41.765609,-87.614689,2,4.5
2011-07-31,41.827719,-87.608431,2,4.5
2011-07-31,41.754574,-87.551003,2,4.5
2011-08-01,41.842137,-87.662600,2,4.5
2011-08-01,41.845316,-87.638783,2,4.5
2011-08-01,41.786601,-87.623723,2,4.5
2011-08-01,41.772773,-87.620749,2,4.5
2011-08-01,41.785088,-87.620459,2,4.5
2011-08-01,41.778952,-87.615743,2,4.5
2011-08-01,41.817450,-87.615474,2,4.5
2011-08-01,41.763658,-87.609028,2,4.5
2011-08-01,41.778039,-87.599406,2,4.5
2011-08-01,41.783476,-87.596424,2,4.5
2011-08-01,41.783476,-87.596424,2,4.5
2011-08-01,41.801769,-87.594933,2,4.5
2011-08-01,41.809783,-87.593490,2,4.5
2011-08-01,41.800607,-87.586039,2,4.5
2011-08-01,41.804888,-87.585608,2,4.5
2011-08-01,41.765142,-87.576140,2,4.5
2011-08-01,41.771026,-87.568421,2,4.5
2011-08-01,41.760092,-87.564643,2,4.5
2011-08-02,41.772650,-87.620159,2,4.5
2011-08-02,41.769185,-87.618128,2,4.5
2011-08-02,41.800399,-87.596810,2,4.5
2011-08-02,41.764385,-87.581691,2,4.5
2011-08-02,41.754703,-87.576203,2,4.5
2011-08-02,41.754441,-87.571016,2,4.5
2011-08-02,41.762245,-87.566587,2,4.5
2011-08-02,41.753908,-87.563987,2,4.5
2011-08-02,41.761394,-87.558159,2,4.5
2011-08-03,41.756766,-87.635823,2,4.5
2011-08-03,41.816938,-87.633408,2,4.5
2011-08-03,41.773711,-87.623802,2,4.5
2011-08-03,41.784150,-87.622339,2,4.5
2011-08-03,41.811601,-87.622749,2,4.5
2011-08-03,41.788706,-87.619218,2,4.5
2011-08-03,41.754350,-87.616470,2,4.5
2011-08-03,41.783115,-87.618779,2,4.5
2011-08-03,41.778087,-87.615723,2,4.5
2011-08-03,41.808780,-87.611298,2,4.5
2011-08-03,41.765126,-87.609066,2,4.5
2011-08-03,41.756449,-87.602742,2,4.5
2011-08-03,41.782150,-87.602092,2,4.5
2011-08-03,41.771445,-87.576594,2,4.5
2011-08-03,41.755469,-87.572541,2,4.5
2011-08-03,41.758950,-87.560627,2,4.5
2011-08-03,41.758950,-87.560699,2,4.5
2011-08-03,41.753840,-87.555687,2,4.5
2011-08-04,41.837825,-87.655871,2,4.5
2011-08-04,41.845316,-87.638783,2,4.5
2011-08-04,41.769100,-87.622158,2,4.5
2011-08-04,41.821191,-87.619772,2,4.5
2011-08-04,41.823903,-87.619750,2,4.5
2011-08-04,41.763068,-87.616662,2,4.5
2011-08-04,41.770812,-87.618757,2,4.5
2011-08-04,41.771370,-87.618763,2,4.5
2011-08-04,41.791804,-87.616047,2,4.5
2011-08-04,41.802380,-87.605459,2,4.5
2011-08-04,41.760885,-87.596793,2,4.5
2011-08-04,41.768614,-87.589670,2,4.5
2011-08-04,41.802547,-87.590715,2,4.5
2011-08-04,41.804365,-87.590984,2,4.5
2011-08-04,41.756126,-87.586897,2,4.5
2011-08-04,41.763076,-87.582221,2,4.5
2011-08-04,41.767716,-87.571303,2,4.5
2011-08-04,41.754022,-87.566430,2,4.5
2011-08-04,41.761208,-87.564954,2,4.5
2011-08-04,41.754008,-87.563712,2,4.5
2011-08-04,41.753810,-87.560102,2,4.5
2011-08-05,41.841694,-87.637434,2,4.5
2011-08-05,41.806246,-87.633423,2,4.5
2011-08-05,41.797731,-87.619161,2,4.5
2011-08-05,41.824452,-87.618069,2,4.5
2011-08-05,41.753535,-87.605409,2,4.5
2011-08-05,41.799490,-87.603470,2,4.5
2011-08-05,41.756610,-87.582054,2,4.5
2011-08-05,41.765399,-87.577009,2,4.5
2011-08-05,41.772005,-87.572652,2,4.5
2011-08-05,41.761962,-87.569014,2,4.5
2011-08-05,41.767927,-87.570402,2,4.5
2011-08-05,41.754955,-87.556034,2,4.5
2011-08-05,41.754863,-87.550945,2,4.5
2011-08-06,41.789133,-87.621858,2,4.5
2011-08-06,41.773017,-87.618899,2,4.5
2011-08-06,41.785122,-87.619135,2,4.5
2011-08-06,41.780895,-87.614570,2,4.5
2011-08-06,41.779620,-87.612152,2,4.5
2011-08-06,41.772957,-87.609983,2,4.5
2011-08-06,41.757069,-87.606452,2,4.5
2011-08-06,41.808771,-87.604508,2,4.5
2011-08-06,41.752783,-87.599316,2,4.5
2011-08-06,41.765906,-87.581982,2,4.5
2011-08-07,41.775665,-87.615663,2,4.5
2011-08-07,41.792362,-87.616064,2,4.5
2011-08-07,41.807784,-87.614009,2,4.5
2011-08-07,41.755007,-87.611533,2,4.5
2011-08-07,41.773197,-87.608914,2,4.5
2011-08-07,41.775155,-87.598020,2,4.5
2011-08-07,41.781542,-87.597706,2,4.5
2011-08-07,41.772523,-87.587829,2,4.5
2011-08-07,41.758225,-87.561656,2,4.5
2011-08-08,41.838550,-87.651964,2,4.5
2011-08-08,41.814820,-87.633676,2,4.5
2011-08-08,41.817698,-87.624542,2,4.5
2011-08-08,41.769911,-87.618737,2,4.5
2011-08-08,41.773936,-87.610509,2,4.5
2011-08-08,41.815811,-87.598241,2,4.5
2011-08-08,41.764365,-87.583905,2,4.5
2011-08-08,41.771630,-87.582719,2,4.5
2011-08-09,41.770801,-87.627359,2,4.5
2011-08-09,41.782863,-87.622002,2,4.5
2011-08-09,41.831551,-87.619486,2,4.5
2011-08-09,41.758945,-87.612833,2,4.5
